,user_id,join_date,last_payment_date,country,age,gender,device,subscription_type,subscription_price,PPP,relative_PPP_price,population
748,749,2022-06-07,2023-06-30,Australia,46,Male,Smart TV,Premium,"16,81","1,44","24,21",26439111
749,750,2022-09-07,2023-06-29,Germany,47,Male,Smart TV,Basic,"8,78","0,74","6,5",83294633
750,751,2022-07-18,2023-06-29,France,45,Female,Laptop,Basic,"9,88","0,73","7,21",64756584
751,752,2022-07-24,2023-06-28,Brazil,28,Female,Smartphone,Premium,"10,57","2,53","26,74",216422446
752,753,2022-07-27,2023-06-30,Mexico,43,Female,Smartphone,Standard,"10,86","10,04","109,03",128455567
753,754,2022-10-08,2023-06-29,Spain,41,Male,Laptop,Standard,"14,28","0,62","8,85",47519628
754,755,2022-08-16,2023-06-30,Italy,32,Male,Tablet,Basic,"8,78","0,65","5,71",58870762
755,756,2022-08-23,2023-06-29,Spain,44,Female,Smartphone,Premium,"19,77","0,62","12,26",47519628
756,757,2022-03-09,2023-06-30,Spain,32,Male,Laptop,Standard,"14,28","0,62","8,85",47519628
757,758,2022-04-09,2023-06-29,United States,47,Male,Laptop,Basic,"9,99","1,0","9,99",339996563
758,759,2022-05-09,2023-06-29,Canada,37,Male,Smart TV,Standard,"12,96","1,25","16,2",38781291
759,760,2022-04-09,2023-01-07,United States,40,Female,Smartphone,Premium,"19,99","1,0","19,99",339996563
760,761,2022-08-31,2023-06-29,United States,48,Female,Smart TV,Basic,"9,99","1,0","9,99",339996563
761,762,2022-01-09,2023-02-07,Canada,48,Male,Laptop,Premium,"16,5","1,25","20,62",38781291
762,763,2022-09-15,2023-06-29,United Kingdom,35,Male,Laptop,Standard,"15,08","0,69","10,41",67736802
763,764,2022-09-18,2023-03-07,Australia,28,Male,Smart TV,Basic,"8,03","1,44","11,56",26439111
764,765,2022-09-28,2023-06-29,Germany,35,Female,Smart TV,Standard,"14,28","0,74","10,57",83294633
765,766,2022-09-30,2023-01-07,France,43,Male,Smartphone,Premium,"19,77","0,73","14,43",64756584
766,767,2022-07-10,2023-06-29,Brazil,39,Male,Laptop,Basic,"4,9","2,53","12,4",216422446
767,768,2022-08-10,2023-02-07,Mexico,38,Female,Laptop,Standard,"10,86","10,04","109,03",128455567
768,769,2022-08-10,2023-06-30,Spain,36,Female,Smart TV,Premium,"19,77","0,62","12,26",47519628
769,770,2022-03-10,2023-01-07,Italy,42,Female,Laptop,Basic,"8,78","0,65","5,71",58870762
770,771,2022-04-10,2023-06-28,Spain,27,Male,Tablet,Premium,"19,77","0,62","12,26",47519628
771,772,2022-02-10,2023-01-07,Spain,48,Male,Laptop,Basic,"8,78","0,62","5,44",47519628
772,773,2022-01-10,2023-06-30,United States,27,Female,Smart TV,Standard,"15,49","1,0","15,49",339996563
773,774,2022-03-10,2023-02-07,Canada,49,Male,Smartphone,Standard,"12,96","1,25","16,2",38781291
774,775,2022-10-20,2023-06-28,United States,29,Male,Tablet,Basic,"9,99","1,0","9,99",339996563
775,776,2022-10-21,2023-01-07,United States,44,Male,Laptop,Premium,"19,99","1,0","19,99",339996563
776,777,2022-10-28,2023-06-30,Canada,31,Male,Smartphone,Basic,"7,85","1,25","9,81",38781291
777,778,2022-03-11,2023-01-07,United Kingdom,33,Male,Tablet,Standard,"15,08","0,69","10,41",67736802
778,779,2022-07-11,2023-06-28,Australia,36,Female,Smart TV,Premium,"16,81","1,44","24,21",26439111
779,780,2022-12-11,2023-06-30,Germany,43,Female,Laptop,Basic,"8,78","0,74","6,5",83294633
780,781,2022-11-13,2023-06-29,France,30,Female,Smartphone,Premium,"19,77","0,73","14,43",64756584
781,782,2022-02-11,2023-01-07,Brazil,44,Female,Laptop,Basic,"4,9","2,53","12,4",216422446
782,783,2022-01-11,2023-06-29,Mexico,37,Female,Laptop,Standard,"10,86","10,04","109,03",128455567
783,784,2022-10-31,2023-06-30,Spain,27,Male,Laptop,Standard,"14,28","0,62","8,85",47519628
784,785,2022-10-28,2023-06-29,Italy,35,Female,Laptop,Basic,"8,78","0,65","5,71",58870762
785,786,2022-10-24,2023-06-30,Spain,32,Male,Smart TV,Premium,"19,77","0,62","12,26",47519628
786,787,2022-03-10,2023-06-29,Spain,49,Female,Laptop,Basic,"8,78","0,62","5,44",47519628
787,788,2022-09-13,2023-06-30,United States,45,Female,Tablet,Standard,"15,49","1,0","15,49",339996563
788,789,2022-02-09,2023-06-30,Canada,33,Female,Smartphone,Premium,"16,5","1,25","20,62",38781291
789,790,2022-08-30,2023-06-30,United States,37,Female,Smartphone,Basic,"9,99","1,0","9,99",339996563
790,791,2022-08-25,2023-06-30,United States,29,Male,Smartphone,Premium,"19,99","1,0","19,99",339996563
791,792,2022-11-08,2023-06-30,Canada,45,Male,Smart TV,Basic,"7,85","1,25","9,81",38781291
792,793,2022-05-08,2023-06-30,United Kingdom,42,Female,Smartphone,Standard,"15,08","0,69","10,41",67736802
793,794,2022-02-08,2023-06-30,Australia,32,Female,Smart TV,Standard,"12,42","1,44","17,88",26439111
794,795,2022-03-08,2023-01-07,Germany,47,Male,Smartphone,Basic,"8,78","0,74","6,5",83294633
795,796,2022-04-08,2023-01-07,France,27,Male,Smart TV,Premium,"19,77","0,73","14,43",64756584
796,797,2022-05-08,2023-06-30,Brazil,35,Male,Tablet,Basic,"4,9","2,53","12,4",216422446
797,798,2022-12-07,2023-06-30,Mexico,35,Male,Laptop,Standard,"10,86","10,04","109,03",128455567
798,799,2022-02-07,2023-06-30,Spain,48,Male,Tablet,Premium,"19,77","0,62","12,26",47519628
799,800,2022-06-26,2023-06-30,Italy,36,Male,Smartphone,Basic,"8,78","0,65","5,71",58870762
800,801,2022-06-22,2023-06-29,Spain,46,Male,Smartphone,Premium,"19,77","0,62","12,26",47519628
801,802,2022-06-22,2023-06-30,Spain,33,Female,Smartphone,Basic,"8,78","0,62","5,44",47519628
802,803,2022-06-19,2023-01-07,United States,43,Male,Smart TV,Standard,"15,49","1,0","15,49",339996563
803,804,2022-06-22,2023-02-07,Canada,47,Female,Smartphone,Standard,"12,96","1,25","16,2",38781291
804,805,2022-06-27,2023-06-28,United States,39,Female,Laptop,Basic,"9,99","1,0","9,99",339996563
805,806,2022-01-07,2023-06-30,United States,30,Female,Laptop,Premium,"19,99","1,0","19,99",339996563
806,807,2022-06-28,2023-06-30,Canada,46,Male,Tablet,Basic,"7,85","1,25","9,81",38781291
807,808,2022-06-25,2023-01-07,United Kingdom,39,Male,Smart TV,Standard,"15,08","0,69","10,41",67736802
808,809,2022-06-22,2023-06-28,Australia,28,Male,Smartphone,Premium,"16,81","1,44","24,21",26439111
809,810,2022-09-06,2023-06-29,Germany,38,Male,Smartphone,Basic,"8,78","0,74","6,5",83294633
810,811,2022-10-06,2023-06-30,France,36,Male,Laptop,Premium,"19,77","0,73","14,43",64756584
811,812,2022-11-06,2023-01-07,Brazil,33,Male,Laptop,Basic,"4,9","2,53","12,4",216422446
812,813,2022-11-06,2023-06-28,Mexico,50,Male,Smartphone,Standard,"10,86","10,04","109,03",128455567
813,814,2022-12-06,2023-06-29,Spain,38,Male,Smartphone,Standard,"14,28","0,62","8,85",47519628
814,815,2022-06-13,2023-06-30,Italy,29,Male,Smartphone,Basic,"8,78","0,65","5,71",58870762
815,816,2022-06-18,2023-06-30,Spain,47,Female,Smart TV,Premium,"19,77","0,62","12,26",47519628
816,817,2022-06-29,2023-06-30,Spain,31,Female,Tablet,Basic,"8,78","0,62","5,44",47519628
817,818,2022-06-30,2023-06-28,United States,40,Male,Tablet,Standard,"15,49","1,0","15,49",339996563
818,819,2022-01-07,2023-01-07,Canada,50,Male,Laptop,Premium,"16,5","1,25","20,62",38781291
819,820,2022-07-07,2023-06-30,United States,43,Female,Tablet,Basic,"9,99","1,0","9,99",339996563
820,821,2022-07-13,2023-06-29,United States,35,Female,Laptop,Basic,"9,99","1,0","9,99",339996563
821,822,2022-07-24,2023-06-29,Canada,36,Male,Laptop,Basic,"7,85","1,25","9,81",38781291
822,823,2022-07-29,2023-06-30,United Kingdom,30,Male,Smartphone,Standard,"15,08","0,69","10,41",67736802
823,824,2022-07-31,2023-06-30,Australia,47,Female,Smartphone,Premium,"16,81","1,44","24,21",26439111
824,825,2022-09-08,2023-06-30,Germany,30,Female,Laptop,Basic,"8,78","0,74","6,5",83294633
825,826,2022-08-18,2023-01-07,France,37,Male,Smart TV,Basic,"9,88","0,73","7,21",64756584
826,827,2022-08-20,2023-06-30,Brazil,34,Male,Smartphone,Premium,"10,57","2,53","26,74",216422446
827,828,2022-08-30,2023-06-30,Mexico,33,Female,Smart TV,Standard,"10,86","10,04","109,03",128455567
828,829,2022-01-09,2023-06-29,Spain,31,Male,Tablet,Standard,"14,28","0,62","8,85",47519628
829,830,2022-02-09,2023-03-07,Italy,30,Female,Smartphone,Basic,"8,78","0,65","5,71",58870762
830,831,2022-02-09,2023-06-29,Spain,35,Male,Smartphone,Premium,"19,77","0,62","12,26",47519628
831,832,2022-09-15,2023-02-07,Spain,40,Female,Tablet,Standard,"14,28","0,62","8,85",47519628
832,833,2022-09-17,2023-06-29,United States,29,Male,Smartphone,Basic,"9,99","1,0","9,99",339996563
833,834,2022-09-26,2023-03-07,Canada,34,Female,Smart TV,Standard,"12,96","1,25","16,2",38781291
834,835,2022-09-27,2023-06-29,United States,31,Male,Laptop,Premium,"19,99","1,0","19,99",339996563
835,836,2022-04-10,2023-01-07,United States,28,Male,Laptop,Basic,"9,99","1,0","9,99",339996563
836,837,2022-06-10,2023-06-29,Canada,46,Female,Smart TV,Premium,"16,5","1,25","20,62",38781291
837,838,2022-07-10,2023-02-07,United Kingdom,38,Male,Smartphone,Standard,"15,08","0,69","10,41",67736802
838,839,2022-06-10,2023-06-30,Australia,35,Female,Laptop,Basic,"8,03","1,44","11,56",26439111
839,840,2022-07-10,2023-03-07,Germany,49,Male,Smartphone,Standard,"14,28","0,74","10,57",83294633
840,841,2022-06-10,2023-06-29,France,42,Male,Smartphone,Premium,"19,77","0,73","14,43",64756584
841,842,2022-06-10,2023-02-07,Brazil,37,Female,Laptop,Basic,"4,9","2,53","12,4",216422446
842,843,2022-04-10,2023-01-07,Mexico,39,Female,Smartphone,Standard,"10,86","10,04","109,03",128455567
843,844,2022-10-14,2023-02-07,Spain,47,Female,Smart TV,Premium,"19,77","0,62","12,26",47519628
844,845,2022-10-19,2023-06-29,Italy,49,Male,Smartphone,Basic,"8,78","0,65","5,71",58870762
845,846,2022-10-21,2023-01-07,Spain,35,Male,Laptop,Premium,"19,77","0,62","12,26",47519628
846,847,2022-10-28,2023-06-30,Spain,36,Female,Smart TV,Basic,"8,78","0,62","5,44",47519628
847,848,2022-01-11,2023-02-07,United States,40,Male,Tablet,Standard,"15,49","1,0","15,49",339996563
848,849,2022-12-11,2023-06-29,Canada,30,Female,Smart TV,Standard,"12,96","1,25","16,2",38781291
849,850,2022-11-13,2023-06-30,United States,51,Female,Smart TV,Basic,"9,99","1,0","9,99",339996563
850,851,2022-09-11,2023-06-30,United States,47,Male,Laptop,Premium,"19,99","1,0","19,99",339996563
851,852,2022-08-11,2023-01-07,Canada,47,Female,Laptop,Basic,"7,85","1,25","9,81",38781291
852,853,2022-06-11,2023-06-30,United Kingdom,39,Male,Tablet,Standard,"15,08","0,69","10,41",67736802
853,854,2022-07-11,2023-06-30,Australia,49,Male,Smart TV,Premium,"16,81","1,44","24,21",26439111
854,855,2022-02-11,2023-01-07,Germany,33,Male,Laptop,Basic,"8,78","0,74","6,5",83294633
855,856,2022-06-10,2023-06-30,France,32,Female,Smart TV,Premium,"19,77","0,73","14,43",64756584
856,857,2022-09-16,2023-06-30,Brazil,40,Male,Smartphone,Basic,"4,9","2,53","12,4",216422446
857,858,2022-10-09,2023-06-30,Mexico,40,Female,Laptop,Standard,"10,86","10,04","109,03",128455567
858,859,2022-04-09,2023-06-30,Spain,51,Female,Tablet,Standard,"14,28","0,62","8,85",47519628
859,860,2022-08-26,2023-01-07,Italy,50,Male,Smart TV,Basic,"8,78","0,65","5,71",58870762
860,861,2022-08-14,2023-01-07,Spain,50,Female,Smart TV,Premium,"19,77","0,62","12,26",47519628
861,862,2022-12-08,2023-01-07,Spain,47,Male,Smartphone,Basic,"8,78","0,62","5,44",47519628
862,863,2022-10-08,2023-06-30,United States,35,Male,Laptop,Standard,"15,49","1,0","15,49",339996563
863,864,2022-10-08,2023-01-07,Canada,31,Male,Tablet,Premium,"16,5","1,25","20,62",38781291
864,865,2022-04-08,2023-01-07,United States,36,Male,Smartphone,Basic,"9,99","1,0","9,99",339996563
865,866,2022-05-08,2023-01-07,United States,41,Female,Smart TV,Premium,"19,99","1,0","19,99",339996563
866,867,2022-07-17,2023-06-30,Canada,49,Female,Tablet,Basic,"7,85","1,25","9,81",38781291
867,868,2022-07-16,2023-01-07,United Kingdom,34,Female,Tablet,Standard,"15,08","0,69","10,41",67736802
868,869,2022-07-13,2023-01-07,Australia,30,Female,Tablet,Standard,"12,42","1,44","17,88",26439111
869,870,2022-03-07,2023-02-07,Germany,38,Male,Laptop,Basic,"8,78","0,74","6,5",83294633
870,871,2022-06-24,2023-06-29,France,45,Male,Tablet,Premium,"19,77","0,73","14,43",64756584
871,872,2022-06-21,2023-01-07,Brazil,42,Female,Laptop,Basic,"4,9","2,53","12,4",216422446
872,873,2022-06-22,2023-01-07,Mexico,42,Female,Smart TV,Standard,"10,86","10,04","109,03",128455567
873,874,2022-06-23,2023-02-07,Spain,31,Male,Smart TV,Premium,"19,77","0,62","12,26",47519628
874,875,2022-06-26,2023-06-29,Italy,28,Male,Smart TV,Basic,"8,78","0,65","5,71",58870762
875,876,2022-06-27,2023-06-30,Spain,44,Male,Tablet,Premium,"19,77","0,62","12,26",47519628
876,877,2022-06-28,2023-01-07,Spain,30,Male,Smart TV,Basic,"8,78","0,62","5,44",47519628
877,878,2022-06-28,2023-02-07,United States,33,Male,Smartphone,Standard,"15,49","1,0","15,49",339996563
878,879,2022-06-18,2023-06-29,Canada,42,Female,Tablet,Standard,"12,96","1,25","16,2",38781291
879,880,2022-11-06,2023-06-30,United States,31,Male,Smart TV,Basic,"9,99","1,0","9,99",339996563
880,881,2022-11-06,2023-01-07,United States,31,Female,Smartphone,Premium,"19,99","1,0","19,99",339996563
881,882,2022-12-06,2023-01-07,Canada,46,Female,Smart TV,Basic,"7,85","1,25","9,81",38781291
882,883,2022-06-13,2023-06-29,United Kingdom,28,Female,Tablet,Standard,"15,08","0,69","10,41",67736802
883,884,2022-06-13,2023-06-29,Australia,50,Male,Tablet,Premium,"16,81","1,44","24,21",26439111
884,885,2022-06-18,2023-02-07,Germany,34,Male,Tablet,Basic,"8,78","0,74","6,5",83294633
885,886,2022-06-23,2023-06-30,France,45,Female,Smart TV,Premium,"19,77","0,73","14,43",64756584
886,887,2022-06-26,2023-06-30,Brazil,38,Female,Laptop,Basic,"4,9","2,53","12,4",216422446
887,888,2022-06-29,2023-06-29,Mexico,42,Female,Laptop,Standard,"10,86","10,04","109,03",128455567
888,889,2022-02-07,2023-01-07,Spain,45,Female,Smartphone,Standard,"14,28","0,62","8,85",47519628
889,890,2022-06-07,2023-06-30,Italy,44,Male,Smart TV,Basic,"8,78","0,65","5,71",58870762
890,891,2022-07-18,2023-06-30,Spain,50,Female,Smart TV,Premium,"19,77","0,62","12,26",47519628
891,892,2022-07-29,2023-06-30,Spain,38,Male,Tablet,Basic,"8,78","0,62","5,44",47519628
892,893,2022-07-30,2023-01-07,United States,42,Female,Smart TV,Standard,"15,49","1,0","15,49",339996563
893,894,2022-03-08,2023-01-07,Canada,50,Male,Smart TV,Premium,"16,5","1,25","20,62",38781291
894,895,2022-08-15,2023-06-30,United States,30,Male,Smartphone,Basic,"9,99","1,0","9,99",339996563
895,896,2022-08-20,2023-01-07,United States,47,Female,Smartphone,Basic,"9,99","1,0","9,99",339996563
896,897,2022-08-21,2023-06-30,Canada,32,Female,Laptop,Basic,"7,85","1,25","9,81",38781291
897,898,2022-08-30,2023-02-07,United Kingdom,31,Female,Tablet,Standard,"15,08","0,69","10,41",67736802
898,899,2022-01-09,2023-06-29,Australia,37,Male,Laptop,Premium,"16,81","1,44","24,21",26439111
899,900,2022-02-09,2023-03-07,Germany,32,Female,Smartphone,Basic,"8,78","0,74","6,5",83294633
900,901,2022-04-09,2023-06-30,France,29,Male,Smartphone,Basic,"9,88","0,73","7,21",64756584
901,902,2022-10-09,2023-02-07,Brazil,28,Male,Tablet,Premium,"10,57","2,53","26,74",216422446
902,903,2022-09-25,2023-06-29,Mexico,42,Male,Laptop,Standard,"10,86","10,04","109,03",128455567
903,904,2022-09-27,2023-03-07,Spain,37,Male,Tablet,Standard,"14,28","0,62","8,85",47519628
904,905,2022-01-10,2023-06-30,Italy,38,Female,Laptop,Basic,"8,78","0,65","5,71",58870762
905,906,2022-06-10,2023-02-07,Spain,32,Male,Smart TV,Premium,"19,77","0,62","12,26",47519628
906,907,2022-07-10,2023-06-30,Spain,48,Male,Laptop,Standard,"14,28","0,62","8,85",47519628
907,908,2022-08-10,2023-03-07,United States,46,Female,Smart TV,Basic,"9,99","1,0","9,99",339996563
908,909,2022-08-10,2023-01-07,Canada,30,Male,Tablet,Standard,"12,96","1,25","16,2",38781291
909,910,2022-08-10,2023-03-07,United States,40,Female,Smart TV,Premium,"19,99","1,0","19,99",339996563
910,911,2022-08-10,2023-06-29,United States,29,Male,Smart TV,Basic,"9,99","1,0","9,99",339996563
911,912,2022-08-10,2023-02-07,Canada,41,Male,Tablet,Premium,"16,5","1,25","20,62",38781291
912,913,2022-10-10,2023-01-07,United Kingdom,32,Male,Laptop,Standard,"15,08","0,69","10,41",67736802
913,914,2022-10-19,2023-02-07,Australia,44,Female,Smart TV,Basic,"8,03","1,44","11,56",26439111
914,915,2022-10-20,2023-06-29,Germany,41,Male,Laptop,Standard,"14,28","0,74","10,57",83294633
915,916,2022-10-26,2023-01-07,France,50,Female,Smartphone,Premium,"19,77","0,73","14,43",64756584
916,917,2022-10-29,2023-06-30,Brazil,33,Female,Tablet,Basic,"4,9","2,53","12,4",216422446
917,918,2022-10-31,2023-02-07,Mexico,34,Female,Smart TV,Standard,"10,86","10,04","109,03",128455567
918,919,2022-11-11,2023-06-29,Spain,40,Male,Smartphone,Premium,"19,77","0,62","12,26",47519628
919,920,2022-09-11,2023-01-07,Italy,34,Female,Tablet,Basic,"8,78","0,65","5,71",58870762
920,921,2022-09-11,2023-01-07,Spain,27,Female,Smart TV,Premium,"19,77","0,62","12,26",47519628
921,922,2022-07-11,2023-01-07,Spain,34,Male,Tablet,Basic,"8,78","0,62","5,44",47519628
922,923,2022-08-11,2023-06-30,United States,28,Male,Tablet,Standard,"15,49","1,0","15,49",339996563
923,924,2022-05-11,2023-01-07,Canada,37,Female,Smart TV,Standard,"12,96","1,25","16,2",38781291
924,925,2022-10-25,2023-01-07,United States,27,Female,Laptop,Basic,"9,99","1,0","9,99",339996563
925,926,2022-10-23,2023-02-07,United States,33,Female,Laptop,Premium,"19,99","1,0","19,99",339996563
926,927,2022-10-20,2023-02-07,Canada,42,Male,Laptop,Basic,"7,85","1,25","9,81",38781291
927,928,2022-10-14,2023-01-07,United Kingdom,49,Male,Smartphone,Standard,"15,08","0,69","10,41",67736802
928,929,2022-08-29,2023-06-30,Australia,44,Male,Smart TV,Premium,"16,81","1,44","24,21",26439111
929,930,2022-08-18,2023-01-07,Germany,47,Male,Laptop,Basic,"8,78","0,74","6,5",83294633
930,931,2022-08-13,2023-02-07,France,33,Male,Laptop,Premium,"19,77","0,73","14,43",64756584
931,932,2022-11-08,2023-02-07,Brazil,37,Male,Smart TV,Basic,"4,9","2,53","12,4",216422446
932,933,2022-11-08,2023-01-07,Mexico,35,Male,Laptop,Standard,"10,86","10,04","109,03",128455567
933,934,2022-06-08,2023-01-07,Spain,34,Female,Smartphone,Standard,"14,28","0,62","8,85",47519628
934,935,2022-07-08,2023-02-07,Italy,44,Male,Smartphone,Basic,"8,78","0,65","5,71",58870762
935,936,2022-07-18,2023-02-07,Spain,29,Male,Tablet,Premium,"19,77","0,62","12,26",47519628
936,937,2022-07-17,2023-06-30,Spain,38,Male,Smartphone,Basic,"8,78","0,62","5,44",47519628
937,938,2022-07-15,2023-02-07,United States,46,Male,Smart TV,Standard,"15,49","1,0","15,49",339996563
938,939,2022-07-14,2023-02-07,Canada,29,Male,Tablet,Premium,"16,5","1,25","20,62",38781291
939,940,2022-06-26,2023-03-07,United States,48,Female,Smart TV,Basic,"9,99","1,0","9,99",339996563
940,941,2022-06-26,2023-06-29,United States,36,Male,Smart TV,Premium,"19,99","1,0","19,99",339996563
941,942,2022-06-22,2023-01-07,Canada,43,Male,Laptop,Basic,"7,85","1,25","9,81",38781291
942,943,2022-06-23,2023-01-07,United Kingdom,42,Female,Smart TV,Standard,"15,08","0,69","10,41",67736802
943,944,2022-06-24,2023-02-07,Australia,50,Male,Tablet,Standard,"12,42","1,44","17,88",26439111
944,945,2022-06-26,2023-06-29,Germany,39,Male,Laptop,Basic,"8,78","0,74","6,5",83294633
945,946,2022-06-28,2023-01-07,France,43,Female,Laptop,Premium,"19,77","0,73","14,43",64756584
946,947,2022-06-29,2023-02-07,Brazil,50,Female,Tablet,Basic,"4,9","2,53","12,4",216422446
947,948,2022-06-26,2023-02-07,Mexico,51,Male,Laptop,Standard,"10,86","10,04","109,03",128455567
948,949,2022-06-26,2023-06-30,Spain,40,Male,Tablet,Premium,"19,77","0,62","12,26",47519628
949,950,2022-06-20,2023-06-30,Italy,31,Male,Tablet,Basic,"8,78","0,65","5,71",58870762
950,951,2022-06-18,2023-03-07,Spain,39,Female,Smartphone,Premium,"19,77","0,62","12,26",47519628
951,952,2022-06-16,2023-01-07,Spain,49,Female,Tablet,Basic,"8,78","0,62","5,44",47519628
952,953,2022-06-16,2023-06-30,United States,34,Female,Laptop,Standard,"15,49","1,0","15,49",339996563
953,954,2022-06-17,2023-06-30,Canada,38,Male,Smartphone,Standard,"12,96","1,25","16,2",38781291
954,955,2022-06-20,2023-02-07,United States,36,Female,Laptop,Basic,"9,99","1,0","9,99",339996563
955,956,2022-06-24,2023-01-07,United States,42,Female,Smart TV,Premium,"19,99","1,0","19,99",339996563
956,957,2022-06-27,2023-01-07,Canada,50,Male,Tablet,Basic,"7,85","1,25","9,81",38781291
957,958,2022-02-07,2023-01-07,United Kingdom,42,Female,Laptop,Standard,"15,08","0,69","10,41",67736802
958,959,2022-04-07,2023-02-07,Australia,35,Female,Laptop,Premium,"16,81","1,44","24,21",26439111
959,960,2022-07-15,2023-06-30,Germany,46,Female,Tablet,Basic,"8,78","0,74","6,5",83294633
960,961,2022-07-23,2023-01-07,France,48,Male,Laptop,Premium,"19,77","0,73","14,43",64756584
961,962,2022-07-29,2023-01-07,Brazil,43,Female,Laptop,Basic,"4,9","2,53","12,4",216422446
